pm10,temp,hum,wind_speed,rain,pressure,hour,day_of_week,is_weekend,label
145.68,21.91,59,7.1,0.0,997,20,4,0,116.54
12.26,18.22,26,0.06,1.14,1017,13,0,0,8.58
0.87,24.54,18,8.79,0.0,1023,17,5,1,0.69
5.65,22.02,62,0.0,0.0,1003,4,4,0,5.65
152.89,22.65,43,6.82,0.0,999,16,1,0,122.31
10.11,19.27,40,6.86,0.0,1030,13,6,1,8.08
4.63,20.19,42,9.5,0.0,1011,20,0,0,3.7
10.63,23.1,40,5.29,0.0,1020,12,2,0,8.51
109.52,24.23,57,1.32,0.0,1016,14,1,0,109.52
14.47,26.54,35,0.12,0.0,1031,9,2,0,14.47
4.49,17.34,26,4.86,0.0,1026,2,2,0,4.49
8.84,24.16,44,3.2,0.0,1028,12,3,0,8.84
153.95,20.24,37,7.38,0.74,1002,13,5,1,86.21
8.72,27.09,19,0.51,0.0,1033,1,1,0,8.72
2.21,21.3,46,9.73,0.0,1008,13,4,0,1.77
7.66,23.71,57,4.99,0.0,1012,4,2,0,7.66
116.18,21.54,50,5.25,0.0,1004,16,6,1,92.95
14.98,21.86,18,0.11,0.0,1033,20,6,1,14.98
2.27,18.71,22,4.68,0.0,1004,20,4,0,2.27
11.98,27.53,29,0.26,0.0,1003,22,0,0,11.98
124.36,20.9,41,1.46,0.0,1015,16,4,0,124.36
9.11,18.63,43,3.65,0.0,1028,20,4,0,9.11
1.29,16.83,18,3.92,7.82,1011,5,1,0,0.9
8.6,27.7,60,4.83,0.0,1013,10,3,0,8.6
121.74,21.26,24,4.46,0.0,997,6,6,1,121.74
7.4,27.29,19,6.99,0.0,1006,12,4,0,5.92
5.72,16.84,15,7.85,0.0,1015,15,2,0,4.57
9.63,21.65,40,1.43,0.0,1031,3,5,1,9.63
114.14,18.23,36,3.43,10.08,1002,20,3,0,79.9
5.61,23.94,10,0.0,10.87,1028,7,5,1,3.92
4.19,20.64,14,9.84,0.0,1018,19,1,0,3.35
3.8,27.66,43,0.0,0.0,1004,7,5,1,3.8
130.09,19.76,26,6.23,0.0,1002,11,1,0,104.07
14.12,24.85,31,6.48,7.07,1020,7,5,1,7.91
4.53,23.03,24,8.6,0.0,1011,17,0,0,3.62
10.79,25.58,60,4.14,0.0,1019,19,4,0,10.79
112.14,19.22,41,4.89,0.0,1002,18,3,0,112.14
14.54,20.69,30,0.44,0.0,1011,19,0,0,14.54
8.08,20.95,17,7.05,8.14,1018,17,5,1,4.53
4.02,22.11,65,1.68,10.35,1015,21,4,0,2.81
141.33,20.89,22,0.97,0.0,1002,11,2,0,141.33
12.13,23.48,34,0.58,0.0,1021,18,3,0,12.13
7.12,21.53,27,10.04,0.0,1005,16,6,1,5.7
3.38,21.1,48,0.67,0.0,1019,2,0,0,3.38
142.62,24.84,31,5.46,0.0,1003,22,6,1,114.1
12.26,18.85,10,0.89,0.0,1029,15,2,0,12.26
7.02,24.96,12,3.13,0.0,1033,10,3,0,7.02
4.7,28.23,63,1.58,0.0,1025,23,4,0,4.7
121.26,21.99,35,6.57,0.0,1008,4,0,0,97.01
13.86,26.5,24,3.14,3.2,1005,16,5,1,9.7
4.59,19.72,10,4.79,0.0,1027,20,2,0,4.59
9.65,28.06,52,2.97,11.97,1009,8,5,1,6.76
104.78,23.41,51,2.14,0.0,1005,20,4,0,104.78
6.89,26.21,40,6.96,0.0,1018,6,2,0,5.51
9.39,16.18,35,3.8,0.0,1015,11,6,1,9.39
4.9,23.74,61,5.87,0.0,1007,19,4,0,3.92
108.47,18.96,55,6.48,10.48,1005,8,5,1,60.74
10.71,18.21,31,4.24,0.0,1010,1,2,0,10.71
7.63,17.71,18,8.31,0.0,1007,19,2,0,6.11
10.21,23.4,28,1.6,0.0,1010,22,1,0,10.21
102.98,20.6,44,2.13,0.0,1022,21,2,0,102.98
13.83,20.14,26,2.66,9.38,1032,14,1,0,9.68
9.73,20.47,33,7.85,0.0,1018,11,3,0,7.78
11.09,21.77,47,0.0,7.19,1002,21,1,0,7.77
116.25,19.28,42,2.78,0.0,1014,2,1,0,116.25
9.05,27.49,10,0.29,0.0,1026,12,2,0,9.05
3.77,21.79,44,9.64,0.0,1016,8,5,1,3.02
3.42,26.11,49,2.82,0.0,1022,15,6,1,3.42
133.84,15.67,43,1.42,0.0,1014,23,6,1,133.84
13.56,22.81,36,3.35,0.0,1030,17,0,0,13.56
6.31,16.85,11,4.79,0.0,1020,7,4,0,6.31
12.79,26.06,57,2.04,0.0,1019,19,2,0,12.79
120.48,16.15,29,4.21,0.0,1016,19,6,1,120.48
6.73,22.04,17,6.11,0.0,1029,6,0,0,5.38
6.03,16.09,28,5.11,0.0,1015,2,2,0,4.82
7.05,27.95,68,5.68,0.0,1028,12,5,1,5.64
119.14,24.7,26,6.89,0.0,1024,11,2,0,95.31
10.95,18.87,22,0.18,0.0,1018,14,0,0,10.95
2.36,21.31,46,4.12,0.0,1028,8,2,0,2.36
9.5,26.39,52,0.0,0.0,1028,7,0,0,9.5
142.58,20.24,61,2.63,0.0,1003,20,2,0,142.58
12.79,27.88,22,4.28,0.0,1009,23,6,1,12.79
5.27,16.31,21,5.26,0.0,1021,0,4,0,4.22
11.73,21.82,43,0.0,0.0,1010,2,2,0,11.73
141.36,17.95,61,0.0,0.0,1013,6,2,0,141.36
6.38,20.06,10,0.26,0.0,1034,0,4,0,6.38
3.48,20.24,10,3.94,0.0,1017,4,4,0,3.48
9.44,23.9,52,1.14,0.0,1009,23,5,1,9.44
105.48,20.12,37,6.69,0.0,1009,1,5,1,84.38
8.63,19.36,10,3.17,0.0,1018,4,6,1,8.63
9.27,17.04,13,9.36,0.0,1022,5,2,0,7.41
8.33,21.0,31,5.08,3.97,1022,17,1,0,4.67
139.77,20.69,37,4.79,0.0,1019,10,5,1,139.77
15.31,18.46,36,4.64,0.0,1026,4,4,0,15.31
2.71,24.43,26,4.22,0.0,1027,5,2,0,2.71
12.93,21.91,40,0.0,0.0,1027,10,0,0,12.93
152.35,15.81,59,6.53,0.0,1021,19,2,0,121.88
12.44,19.98,31,4.97,0.0,1026,10,3,0,12.44
7.49,18.62,39,8.52,0.0,1031,8,5,1,5.99
11.76,30.32,46,1.41,0.0,1017,6,3,0,11.76
128.32,19.07,60,5.68,4.7,1027,0,6,1,71.86
13.22,23.76,19,2.93,0.0,1025,23,6,1,13.22
3.12,22.54,19,10.28,11.06,1006,17,5,1,1.75
9.28,30.36,68,5.66,0.0,1031,3,0,0,7.42
122.35,17.21,54,4.61,11.73,1005,7,6,1,85.64
9.62,18.55,19,1.47,0.0,1007,5,1,0,9.62
6.25,19.12,22,5.27,0.0,1015,7,5,1,5.0
5.11,21.21,31,5.07,0.0,1018,15,0,0,4.09
119.02,22.57,54,0.22,0.0,1001,12,6,1,119.02
11.32,21.48,37,1.63,0.0,1011,22,4,0,11.32
8.36,24.66,37,5.96,0.0,1016,8,2,0,6.69
8.72,25.3,66,5.25,0.0,1023,19,2,0,6.98
110.2,22.68,43,4.88,0.0,1024,9,6,1,110.2
12.46,21.19,28,2.84,4.65,1035,18,0,0,8.72
8.02,21.6,15,8.17,0.0,1017,22,4,0,6.42
8.24,21.17,49,0.43,0.0,1025,11,1,0,8.24
143.11,23.16,32,1.11,10.96,1012,15,1,0,100.18
12.22,24.06,17,4.88,0.0,1015,20,5,1,12.22
5.86,25.3,10,9.89,0.0,1028,23,2,0,4.69
6.35,23.67,33,4.92,0.0,1013,7,4,0,6.35
154.85,18.76,21,2.17,0.0,1015,2,4,0,154.85
6.9,21.06,22,2.44,0.0,1030,3,2,0,6.9
9.57,20.63,23,10.58,0.0,1006,23,1,0,7.66
8.53,22.98,29,3.2,0.0,1007,10,5,1,8.53
121.45,19.29,50,5.36,7.8,1014,14,3,0,68.01
12.13,25.27,26,3.71,6.93,1012,16,0,0,8.49
6.94,22.54,16,4.09,0.0,1021,5,6,1,6.94
4.31,28.4,35,3.26,0.0,1005,13,5,1,4.31
127.28,23.22,21,0.53,0.0,1014,2,3,0,127.28
10.26,25.02,24,5.58,0.0,1025,11,1,0,8.21
8.49,19.81,19,3.76,11.7,1030,21,4,0,5.94
4.6,24.77,40,5.16,0.0,1017,9,6,1,3.68
125.38,21.24,39,6.57,0.0,997,3,3,0,100.31
11.19,19.46,10,6.27,2.71,1018,12,2,0,6.27
6.99,22.57,10,9.99,0.0,1024,10,5,1,5.59
4.11,23.37,61,0.85,0.0,1002,20,2,0,4.11
123.1,24.09,28,6.07,0.0,1021,5,3,0,98.48
14.03,18.23,43,2.51,8.01,1012,3,2,0,9.82
4.89,18.6,45,9.56,0.0,1020,20,0,0,3.91
7.38,23.49,65,6.48,0.0,1017,14,2,0,5.9
126.59,21.85,48,1.1,0.0,1018,1,0,0,126.59
8.09,24.31,10,5.01,0.0,1031,16,3,0,6.47
9.37,19.74,31,7.51,10.59,1029,14,2,0,5.25
8.68,23.62,59,3.77,0.0,1023,21,3,0,8.68
150.3,15.98,36,3.38,0.0,1020,17,3,0,150.3
7.58,19.96,36,5.34,0.0,1026,11,3,0,6.07
3.44,15.93,36,5.37,0.0,1007,10,5,1,2.75
10.54,21.47,50,2.77,4.59,1006,6,0,0,7.37
149.36,16.06,40,5.48,0.0,1010,20,0,0,119.49
5.88,24.71,30,2.43,0.0,1013,6,5,1,5.88
7.94,16.55,31,7.35,0.0,1024,20,6,1,6.35
3.86,27.32,55,0.86,0.0,1005,1,1,0,3.86
154.98,17.32,32,7.18,0.0,1011,21,4,0,123.98
11.32,22.24,11,4.01,0.0,1024,4,4,0,11.32
10.11,17.84,29,10.26,0.0,1020,20,0,0,8.09
9.94,29.99,40,0.65,0.0,1022,21,1,0,9.94
100.39,22.82,49,1.7,0.0,1010,2,1,0,100.39
6.35,22.61,39,0.28,0.0,1012,0,6,1,6.35
3.49,25.16,45,9.88,6.76,1026,16,6,1,1.95
10.63,26.38,47,0.89,10.8,1006,2,2,0,7.44
149.65,22.19,55,5.09,5.98,1015,13,0,0,83.8
10.96,25.48,22,3.53,0.0,1026,1,5,1,10.96
6.18,17.06,22,10.67,0.0,1009,16,1,0,4.94
5.22,28.89,39,0.21,0.0,1014,23,5,1,5.22
149.13,18.78,24,3.29,0.0,1011,13,4,0,149.13
14.24,18.13,11,0.5,0.0,1020,14,1,0,14.24
8.14,24.98,26,9.94,0.0,1008,4,4,0,6.51
11.1,26.12,63,3.89,10.74,1030,12,0,0,7.77
147.72,17.98,41,0.47,0.0,1016,15,0,0,147.72
7.61,18.4,35,2.69,0.0,1024,20,3,0,7.61
9.4,19.45,10,8.51,0.0,1032,2,2,0,7.52
4.65,23.43,38,3.51,0.0,1011,8,5,1,4.65
156.18,17.22,50,5.24,0.0,1001,3,6,1,124.94
11.47,20.39,29,4.12,10.34,1035,14,6,1,8.03
1.09,17.89,28,10.69,0.0,1009,8,1,0,0.87
12.05,28.11,38,0.02,0.0,1009,2,3,0,12.05
143.17,18.79,27,5.59,0.0,1001,10,5,1,114.54
7.43,18.27,17,0.67,9.21,1034,14,2,0,5.2
2.02,18.69,41,6.93,1.33,1028,0,2,0,1.13
8.38,21.07,35,3.52,0.0,1012,13,2,0,8.38
151.53,18.82,52,0.0,0.0,997,6,2,0,151.53
8.01,21.8,41,7.08,0.0,1017,5,4,0,6.41
2.57,25.41,33,7.09,0.0,1012,2,3,0,2.05
7.72,23.67,61,3.92,0.0,1023,15,3,0,7.72
136.38,22.29,55,6.63,0.0,1011,8,5,1,109.11
11.95,19.02,29,3.03,2.05,1030,1,4,0,8.37
1.46,20.7,17,10.4,8.37,1005,12,6,1,0.82
10.18,26.42,43,2.44,0.0,1020,18,4,0,10.18
158.56,22.85,39,1.97,0.0,1000,18,5,1,158.56
8.79,18.77,10,1.59,0.0,1016,12,3,0,8.79
5.01,19.5,10,8.83,0.0,1010,1,2,0,4.01
11.32,28.69,31,0.0,0.0,1006,11,0,0,11.32
157.29,23.08,38,4.84,0.0,1018,0,4,0,157.29
6.97,23.2,19,7.08,0.0,1026,0,6,1,5.58
4.65,20.47,13,8.95,1.0,1013,7,4,0,2.61
7.29,24.06,35,6.1,0.0,1015,0,1,0,5.83
153.96,15.88,27,3.87,0.0,1006,18,2,0,153.96
6.58,22.33,40,6.36,7.15,1022,1,5,1,3.68
3.27,22.63,19,9.07,11.13,1018,11,0,0,1.83
10.52,30.76,49,0.0,9.25,1026,17,1,0,7.36
133.62,22.02,42,4.42,0.0,1007,9,1,0,133.62
10.88,21.9,36,4.73,0.0,1026,15,0,0,10.88
3.75,25.53,45,9.69,0.0,1017,21,6,1,3.0
5.28,26.88,44,6.69,0.0,1011,18,5,1,4.23
116.06,22.71,52,7.45,0.0,998,14,6,1,92.85
9.19,18.04,18,7.06,0.0,1008,17,1,0,7.35
7.55,23.84,45,3.01,0.0,1007,6,0,0,7.55
7.48,29.51,63,0.18,0.0,1026,23,2,0,7.48
147.44,22.84,44,0.0,0.0,1022,0,4,0,147.44
10.64,25.4,40,0.06,0.0,1024,8,2,0,10.64
7.66,19.63,18,7.38,5.87,1003,18,2,0,4.29
9.03,29.68,68,0.0,0.0,1001,1,5,1,9.03
102.43,16.0,22,4.98,0.0,1020,0,5,1,102.43
13.32,20.64,14,4.79,0.0,1013,0,0,0,13.32
1.28,21.1,42,9.84,0.0,1019,9,2,0,1.02
12.65,24.8,43,2.48,3.67,1026,8,6,1,8.86
110.73,19.94,46,4.59,0.0,1005,23,6,1,110.73
10.38,19.04,30,2.68,0.0,1034,11,0,0,10.38
6.8,21.94,18,6.57,0.0,1006,12,0,0,5.44
7.9,23.43,65,4.81,0.0,1017,2,5,1,7.9
149.46,19.05,23,3.47,0.0,1003,23,4,0,149.46
15.26,19.64,15,5.09,3.47,1034,7,0,0,8.55
9.82,22.9,31,4.73,0.0,1012,15,6,1,9.82
12.44,30.74,68,0.25,0.0,1027,5,4,0,12.44
124.83,19.39,40,0.0,6.92,999,6,5,1,87.38
10.22,27.15,14,5.23,0.0,1035,17,5,1,8.17
10.28,23.25,20,10.14,0.0,1027,17,2,0,8.22
4.55,29.34,32,3.13,0.0,1010,9,3,0,4.55
104.46,20.05,56,7.02,0.0,1008,4,0,0,83.56
9.72,25.81,39,0.15,0.0,1028,21,3,0,9.72
5.83,15.88,18,10.25,0.0,1014,10,6,1,4.67
11.13,25.09,63,4.46,0.0,1030,5,2,0,11.13
120.98,23.31,32,4.83,6.84,1018,22,3,0,84.69
8.05,26.42,27,2.28,0.0,1016,6,4,0,8.05
0.67,18.05,29,6.59,0.0,1027,12,5,1,0.54
9.4,25.45,59,0.0,6.08,1003,23,3,0,6.58
155.72,22.93,49,6.75,0.0,1025,16,3,0,124.58
11.35,27.03,39,6.42,7.17,1020,16,6,1,6.35
9.76,18.44,10,7.19,0.0,1003,5,5,1,7.81
9.57,21.83,66,0.62,9.84,1011,16,0,0,6.7
130.05,20.48,36,1.56,1.8,1023,17,2,0,91.04
9.59,18.95,23,4.07,0.0,1016,14,3,0,9.59
10.09,18.17,19,9.52,0.0,1032,2,2,0,8.08
10.75,21.01,60,1.49,0.0,1025,11,6,1,10.75
113.89,17.19,56,0.35,0.0,1011,2,5,1,113.89
5.67,21.27,37,2.37,11.37,1034,21,3,0,3.97
6.91,23.12,29,5.37,0.0,1031,8,4,0,5.52
8.91,25.9,51,0.9,0.0,1011,12,2,0,8.91
123.73,21.76,43,3.08,7.98,1003,15,5,1,86.61
8.17,25.05,23,5.56,6.2,1030,10,4,0,4.57
3.34,19.86,39,6.68,0.0,1033,7,1,0,2.67
9.13,26.44,42,6.06,0.0,1022,0,5,1,7.3
108.01,16.72,59,2.4,0.0,1012,16,2,0,108.01
12.54,20.36,10,7.07,0.0,1008,3,5,1,10.03
5.56,22.63,33,3.97,0.0,1011,10,0,0,5.56
7.3,24.03,63,2.06,0.0,1011,0,0,0,7.3
102.77,23.46,29,1.44,0.0,1000,15,6,1,102.77
13.65,21.18,10,0.0,0.0,1008,4,3,0,13.65
10.6,18.14,18,3.58,0.0,1018,20,4,0,10.6
4.57,22.91,56,2.66,2.73,1015,16,0,0,3.2
122.3,23.23,51,5.57,0.0,1007,8,6,1,97.84
10.22,26.01,32,6.43,0.0,1022,5,0,0,8.17
6.33,24.92,44,4.61,6.86,1023,12,3,0,4.43
9.58,23.3,33,3.98,0.0,1015,6,4,0,9.58
130.1,18.34,43,4.32,8.36,1007,4,1,0,91.07
9.87,18.2,42,0.6,0.0,1020,0,4,0,9.87
4.72,23.09,39,10.75,0.0,1021,0,5,1,3.78
12.71,22.33,51,5.25,7.04,1028,20,4,0,7.12
106.08,21.31,27,5.92,0.0,999,9,3,0,84.87
8.58,21.25,18,5.63,0.0,1005,17,1,0,6.86
1.27,23.22,43,5.6,0.0,1010,21,6,1,1.02
8.22,28.33,54,1.98,0.0,1026,18,3,0,8.22
156.86,24.55,24,5.52,7.07,1027,18,0,0,87.84
15.18,24.3,10,1.16,11.17,1008,12,6,1,10.63
4.65,17.79,44,5.05,0.0,1023,10,6,1,3.72
13.11,26.9,50,0.19,0.0,1026,20,1,0,13.11
146.29,25.0,48,6.73,10.85,1010,6,3,0,81.92
13.58,23.59,39,1.33,0.0,1016,6,6,1,13.58
6.02,19.94,38,7.57,0.0,1019,0,1,0,4.82
7.33,26.37,33,0.51,0.0,1003,6,6,1,7.33
147.48,22.36,52,1.26,11.66,1001,0,0,0,103.23
5.85,27.8,25,1.2,0.0,1013,6,3,0,5.85
4.05,21.13,37,7.85,0.0,1006,11,4,0,3.24
4.27,25.17,37,6.89,0.0,1009,17,4,0,3.42
143.71,21.5,53,7.49,0.0,1005,22,1,0,114.97
13.18,25.49,38,1.74,0.59,1008,19,0,0,9.23
4.73,18.78,46,3.04,0.0,1015,21,5,1,4.73
4.52,27.2,67,5.29,0.0,1019,12,5,1,3.62
123.23,16.83,55,0.79,0.0,1009,11,1,0,123.23
11.82,19.2,43,6.86,0.0,1005,18,6,1,9.46
1.81,16.09,28,7.87,0.0,1023,6,4,0,1.45
7.62,25.19,50,5.68,0.0,1026,9,4,0,6.1
150.23,18.94,27,2.44,0.0,1026,3,0,0,150.23
13.8,22.51,13,6.29,0.0,1030,13,5,1,11.04
8.05,23.74,20,6.44,0.0,1023,4,2,0,6.44
8.33,21.17,38,6.62,0.0,1014,13,1,0,6.66
154.64,22.94,58,4.04,0.0,1004,19,6,1,154.64
8.29,25.98,28,2.25,0.0,1033,0,5,1,8.29
2.69,22.88,29,5.69,0.78,1031,18,4,0,1.5
5.8,30.38,28,0.06,0.0,1009,17,4,0,5.8
116.81,21.21,36,5.01,0.0,1006,16,3,0,93.45
13.26,24.99,37,0.9,0.0,1032,12,6,1,13.26
3.8,22.86,34,8.99,0.0,1010,17,0,0,3.04
9.28,27.22,56,1.46,0.0,1011,8,1,0,9.28
140.79,19.7,54,0.03,7.67,1004,9,6,1,98.55
11.24,22.97,10,2.98,0.0,1024,9,6,1,11.24
9.93,22.77,22,10.31,0.0,1032,9,4,0,7.94
3.98,24.0,52,2.02,0.0,1017,7,2,0,3.98
145.41,20.37,22,2.71,0.0,1012,14,6,1,145.41
12.97,22.84,13,5.64,0.0,1015,19,1,0,10.37
3.41,21.05,10,5.32,0.0,1013,13,6,1,2.73
6.04,28.39,47,0.0,0.0,1004,19,3,0,6.04
134.55,16.41,48,4.53,0.0,1016,2,6,1,134.55
13.41,27.18,38,3.83,1.39,1005,10,6,1,9.39
8.19,24.74,46,10.16,0.0,1005,9,0,0,6.55
7.72,24.75,62,4.86,5.4,1031,17,4,0,5.4
144.92,17.51,40,5.06,0.0,1004,14,6,1,115.94
10.98,20.83,36,2.71,0.0,1027,22,4,0,10.98
8.55,21.62,28,4.33,0.0,1025,7,2,0,8.55
7.78,26.62,30,5.26,8.91,1020,17,1,0,4.36
146.1,18.4,31,7.23,0.0,1009,20,1,0,116.88
7.17,26.64,10,6.03,0.0,1014,22,6,1,5.74
8.48,19.37,23,5.36,0.0,1004,13,2,0,6.78
8.77,22.77,65,2.05,5.12,1017,10,6,1,6.14
149.79,15.87,38,2.21,0.0,1020,5,1,0,149.79
7.32,20.38,29,2.99,0.0,1014,19,2,0,7.32
3.34,24.18,22,6.99,0.0,1026,19,5,1,2.67
12.87,23.14,47,6.83,0.0,1006,9,0,0,10.29
156.77,20.29,21,1.16,0.0,1026,17,4,0,156.77
10.41,22.7,10,0.22,0.0,1012,19,5,1,10.41
7.43,20.56,35,8.31,0.0,1003,8,2,0,5.94
6.69,24.92,47,4.89,0.0,1010,10,6,1,6.69
103.52,22.18,30,4.66,4.75,1019,13,2,0,72.46
7.26,19.62,25,4.14,0.0,1011,22,0,0,7.26
3.26,20.16,19,10.36,0.0,1032,13,0,0,2.61
5.09,27.46,56,0.03,0.0,1010,8,2,0,5.09
141.54,25.07,40,7.3,0.0,999,5,2,0,113.23
6.16,20.23,34,3.45,11.09,1019,23,6,1,4.31
5.74,15.81,46,4.78,0.0,1028,1,3,0,5.74
11.62,30.38,37,4.98,0.0,1026,2,3,0,11.62
153.78,19.83,55,2.32,0.0,1016,3,4,0,153.78
7.57,21.27,27,2.35,0.0,1021,4,1,0,7.57
6.99,17.28,24,6.24,4.77,1015,17,5,1,3.91
5.46,23.56,37,6.84,0.0,1028,21,1,0,4.37
136.19,15.97,60,5.05,0.0,1022,16,4,0,108.96
14.24,19.82,10,0.0,0.0,1008,20,0,0,14.24
9.51,21.13,20,3.63,0.0,1020,23,3,0,9.51
5.87,24.19,32,2.46,0.0,1027,15,0,0,5.87
123.58,17.13,26,6.7,0.0,1007,10,1,0,98.86
13.98,24.99,21,2.64,0.0,1020,6,0,0,13.98
3.29,22.73,18,4.83,2.93,1011,7,3,0,2.31
11.02,21.54,39,5.83,5.8,1005,16,6,1,6.17
125.0,16.39,30,6.85,0.0,1003,2,2,0,100.0
12.76,19.91,21,1.38,5.66,1020,4,1,0,8.93
4.56,16.69,22,7.0,0.0,1030,18,6,1,3.65
12.82,30.46,62,1.92,0.0,1013,5,0,0,12.82
145.16,18.57,33,7.45,0.0,1005,23,1,0,116.13
10.54,22.94,40,1.86,0.0,1022,16,6,1,10.54
9.8,16.25,16,8.03,0.0,1013,12,1,0,7.84
7.79,24.29,68,5.56,0.0,1008,7,5,1,6.23
143.48,21.47,24,0.34,11.81,998,20,6,1,100.43
14.26,21.88,37,1.81,0.0,1026,16,6,1,14.26
7.99,15.8,46,6.38,0.0,1016,21,3,0,6.4
5.16,29.18,63,3.26,0.0,1019,14,1,0,5.16
136.66,24.23,54,1.64,0.0,1013,8,6,1,136.66
13.24,21.06,10,1.24,0.0,1017,9,5,1,13.24
5.11,18.31,37,3.03,0.0,1028,19,5,1,5.11
7.7,30.93,33,0.0,0.0,1010,3,5,1,7.7
104.52,18.54,60,6.71,0.0,1013,23,6,1,83.62
10.05,21.69,34,6.02,0.0,1019,7,0,0,8.04
3.28,23.38,34,8.28,0.0,1022,16,3,0,2.63
6.66,26.01,40,0.13,0.0,1028,1,4,0,6.66
104.75,20.56,46,4.18,0.0,1010,1,6,1,104.75
11.47,18.42,38,5.47,0.0,1034,18,0,0,9.18
3.63,20.39,10,3.46,4.09,1013,3,3,0,2.54
9.81,23.97,52,0.58,0.0,1019,2,0,0,9.81
111.29,24.94,32,0.0,0.0,1017,1,5,1,111.29
5.74,25.63,43,0.84,0.0,1025,6,1,0,5.74
6.63,18.2,38,10.5,0.0,1013,6,2,0,5.31
4.59,28.96,28,4.47,8.24,1014,11,3,0,3.21
100.94,24.69,58,1.46,0.0,1008,19,2,0,100.94
6.95,19.42,33,0.46,0.0,1030,23,5,1,6.95
3.66,17.64,29,9.57,11.77,1025,19,3,0,2.05
4.85,30.73,64,6.38,0.0,1017,5,3,0,3.88
138.82,21.01,21,0.19,0.0,1006,19,6,1,138.82
15.04,23.23,19,6.87,0.0,1015,9,3,0,12.03
9.49,18.17,35,9.52,0.0,1032,14,2,0,7.59
3.46,25.76,38,2.29,0.0,1023,0,5,1,3.46
106.92,21.19,24,1.38,9.52,1026,1,4,0,74.84
9.95,20.04,31,2.67,0.0,1013,17,2,0,9.95
1.53,20.84,13,7.5,0.0,1027,1,2,0,1.22
7.08,23.05,30,5.36,0.0,1003,9,0,0,5.66
147.26,23.18,44,5.86,0.0,1018,10,1,0,117.81
11.16,21.16,21,1.11,0.0,1022,1,3,0,11.16
4.86,24.38,44,4.68,0.0,1030,9,1,0,4.86
5.09,28.51,59,6.5,0.0,1023,2,2,0,4.07
127.96,18.72,46,0.85,0.0,1006,14,0,0,127.96
14.76,26.85,25,2.04,6.26,1009,5,1,0,10.33
9.16,20.27,34,4.15,2.56,1013,15,4,0,6.41
5.46,28.01,31,5.23,3.92,1019,2,2,0,3.06
112.41,18.03,49,2.52,0.0,1004,21,3,0,112.41
13.54,22.31,10,0.0,0.0,1018,17,2,0,13.54
1.15,15.67,17,4.71,0.0,1033,15,1,0,1.15
8.46,26.85,63,4.69,0.0,1026,5,6,1,8.46
101.21,24.51,29,5.88,0.0,997,10,4,0,80.97
11.9,25.77,23,4.69,0.0,1020,20,5,1,11.9
7.38,19.64,44,4.91,0.0,1018,21,3,0,7.38
7.69,30.81,51,0.16,0.0,1002,8,5,1,7.69
106.35,20.64,22,5.85,0.0,1013,1,3,0,85.08
14.21,18.53,14,3.34,0.0,1014,20,1,0,14.21
1.62,19.4,36,10.47,3.44,1003,20,1,0,0.91
5.58,26.29,47,3.79,0.0,1030,9,6,1,5.58
132.56,22.56,55,4.26,3.57,1016,8,2,0,92.79
7.14,26.31,43,3.83,0.0,1013,20,6,1,7.14
5.87,17.13,14,7.89,0.0,1024,3,5,1,4.7
10.35,30.37,34,0.0,0.0,1012,8,6,1,10.35
144.93,17.78,51,3.3,4.32,999,22,4,0,101.45
10.13,18.87,30,0.56,0.0,1009,17,0,0,10.13
4.0,21.98,40,10.64,0.0,1023,18,2,0,3.2
10.43,30.61,35,4.53,0.0,1005,1,2,0,10.43
155.56,21.71,37,1.56,0.0,1015,6,2,0,155.56
9.98,27.85,27,0.09,0.0,1028,6,1,0,9.98
8.4,20.14,16,9.36,0.0,1030,14,4,0,6.72
4.81,23.0,56,0.38,0.0,1001,10,3,0,4.81
105.36,22.97,38,3.45,0.0,1023,5,0,0,105.36
11.14,19.35,33,2.34,0.0,1013,0,5,1,11.14
5.63,21.15,29,5.88,0.0,1031,19,2,0,4.5
8.27,28.23,60,5.31,3.84,1029,6,4,0,4.63
100.42,17.5,33,6.72,0.0,1000,23,0,0,80.33
10.09,27.45,25,3.13,0.0,1028,14,1,0,10.09
6.39,21.01,33,6.41,8.54,1014,13,2,0,3.58
3.59,29.59,35,0.0,0.0,1029,19,6,1,3.59
152.76,20.84,61,1.67,0.0,1012,19,1,0,152.76
13.72,25.14,10,0.0,0.0,1009,0,0,0,13.72
2.59,24.61,10,8.04,8.85,1018,2,4,0,1.45
6.33,22.55,41,0.08,0.0,1014,2,4,0,6.33
101.38,16.33,29,2.79,0.0,1025,5,0,0,101.38
12.89,24.27,11,3.54,0.0,1018,6,6,1,12.89
6.99,19.07,19,10.09,0.0,1022,23,4,0,5.59
6.31,25.22,51,6.59,0.0,1019,23,0,0,5.05
129.52,21.24,53,5.12,0.0,1025,23,4,0,103.62
6.12,19.97,41,2.43,0.0,1010,23,3,0,6.12
8.12,20.91,42,10.66,0.0,1018,14,2,0,6.5
4.49,28.94,56,0.29,5.08,1011,16,6,1,3.14
140.29,18.62,37,2.46,0.0,999,18,4,0,140.29
9.51,27.95,18,1.16,0.0,1033,5,3,0,9.51
3.34,22.92,36,7.47,0.0,1023,2,3,0,2.67
11.32,30.51,59,2.46,9.08,1021,18,6,1,7.93
109.02,21.03,28,5.69,0.0,1010,18,0,0,87.22
9.06,20.18,10,2.93,0.0,1029,0,6,1,9.06
